,yt_title,comment
3057,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Where is the rock version?🥺
3058,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"i think this is the most memorable song from my childhood. hearing this now, brings back so many memories :')"
3059,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"Wish my best friend had this energy, instead of being too nice to guys who don't care about her feelings. Just cut 'em off, girl!"
3060,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I cannot imagine there will be 'Baby' Justin Bieber's Version.
3061,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Broke up with my boyfriend just to sing this
3062,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,indie records that ain't cooler than her reprising albums🤩❤️
3063,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I doubt if Jake called her to get her back.
3064,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,This song means so much to me!!! I was in a very dark abusive relationship. When I finally left him. I would go out dancing and partying living my life and I would play this at the bar ON REPEAT. for years....❤️ Lol. Thank you Taylor. For everything!!
3065,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,My 5 yr old son and I are dancing to this song meant for his dad lol.
3066,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"She's washed up and played out.
The first version of Red was flawless.
Her rehashing her gems is her demise."
3067,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I have an exam this Monday intead I'm over here listening to taylors Masterpieces and I feel like I'm doing everything right 😀
3068,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Hi Taylor Swift..can u please make a song which can relate to 8-10 year olds...please..
3069,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I'M ALREADY JAMMING THIS BUT WANNA SCREAM!!!! WeeeeeEEEEEEEEE.
3070,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,My wife likes this song and my daughter
3071,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Loving this. Her voice is so much richer and more mature and it sounds a little different than the original.
3072,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,is it me or is the original version slightly better
3073,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Stans when they can't believe something happened: 0:56
3074,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,This is better than I could have ever imagined. Thank you Taylor!!! ❤️❤️
3075,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Definitely sounds like she recorded it somewhere...else...
3076,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,GETTING BAAACK TOGETHER
3077,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"The ""WEE"" in this song makes pitchfork get Red(Taylor Version) lose 0.5"
3078,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Her breath support has gotten much better
3079,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,the little weeeeee is literally telling how broke am i
3080,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"YOU GO TALK TO YOUR FRIENDS TALK TO MY FRIENDS TALK TO ME 
Haha why does that remind me of everyones 5th grade year when we all had our friends ask out our crushes for us and we would just play the messager game all recess 😂😂😂"
3081,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,THE FIRST SONG I HEARD FROM YOU 😭❤️❤️❤️
3082,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"""We are never getting back together "" me with my nonexistent ex"
3083,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,So she is just redoing he early stuff ..... wonder how she feels about  Brandon now?
3084,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,getting back together
3085,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,AHH ONE OF MY FAVES. This song is pure nostalgia I’m so happy right now
3086,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I really cant tell whats different
3087,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Any volunteers to break my heart and break up with me so that i can really feel this song?
3088,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Taylor said that she'll make mv for them: lyric videos :))))))
3089,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"To the person reading this: Even though I don’t know you, I wish you the best of what life has to offer 💜"
3090,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,i'm sorry but I was listening to cupcakke remixes and I expected that this is one omg.
3091,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"The first time I heard taylor swift, the era that made me into a swiftie, I am so happy I get to relieve it all again ❣❤❤"
3092,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,actually what's the different between taylor's version and before version..?
3093,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Getting back together
3094,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I wonder what Taylor's favorite game system is? WII
3095,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"That OoOoOoOoOo is totally a dig at Jenny Lewis, right after mentioning a cooler indie record. Jake G dated Jenny Lewis. Maybe."
3096,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,What is the difference between these new songs and the old ones ?
3097,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Is this version slower than the old one?
3098,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,THIS VERSION HITS SO DIFFERENT IM CRYING😭😭😭😭🤍
3099,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"For those who are wondering why it says “Taylor’s version”

Taylor signed a contract at a young age not knowing what was on it. When Taylor wanted to leave the company she had all her records on, the company got to keep all her records meaning they got all the money from her songs since it was no longer hers. Now she’s recording the albums again in her version so she wouldn’t be copyrighting. "
3100,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,l love you so much Taylor Swift
3101,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,the wee is so cute y'all just tasteless
3102,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Yes here I am rewatching this instead of studying
3103,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,At the chorus Taylor Swift was so relieved of breaking up with her boyfriend then she says 'wHeEeEEEEEEEEeeeeEEE'
3104,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,im sorry i love taylor and all but i like the old version better
3105,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,American music award is comingggg i think taylor swift is the one in the bildboard likeee itttt💖💗💕💓
3106,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"SHE IS STRONG, AMAZING DEFINITELY SHE IS EVERYTHING ❤️"
3107,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"So ... what ex-boyfriend is this song going for, or are we still with Jake?"
3108,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"We never ever ever going to the neither
:)"
3109,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"When I Shazam this, it shows me the old version... Hope Shazam is able to fix this so it shows Taylor's Version."
3110,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,There's no escape from you is it
3111,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,And the person she said that to is very fortunate!
3112,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"Their family curse gets worse and worse with every century,  they got shot, his plane got lost and this one is dating me xD"
3113,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Damn! the whole RED album was really all about Jake lol😅
3114,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"Taylor has come so far, I’ve come so far, we all did, yet somehow nothing has changed. 

I feel like I'm hanging out with my younger self as well. 🥺"
3115,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,MY VENUS IS LEO APPROVES FOR THIS TYPE OF BREAKUP DRAMA!!
3116,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,WeeeEEEEEE are never ever ever getting back together lives in my head rent free
3117,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,The video didn't try to make us dizzy...
3118,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,So she can rerecord them but does she have to change anything from the songs? or can they sound exactly like before?
3119,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Did she do a photoshoot for this or is it the same photos from when it was originally recorded? (Also the fact that i cant tell—)
3120,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I'M SO EMOTIONAL RIGHT NOW Y'ALL. This is making me feel so nostalgic Q.Q
3121,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I did try play on the guitar this song when I was 11 and now I am 17 years old and still cant playing the guitar
3122,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"Scooter, eat your heart out! 🤣"
3123,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"I remember some ignorant hater complaining that Taylor wrote songs about her exes. I said,"" That's what songwriters do!"" Duh!"
3124,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,the old version is better
3125,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,isnt it a bit sad that the original wasnt Taylors version ? i mean shes the damartist so whos version is it other then hers ?
3126,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,is she going to sing 22 as 32 when she becomes 32 on the 13th
3127,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"I cannot explain the nostalgia flowing unto my body right now, imma just cry"
3128,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,This is not new and it does not sound better.
3129,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Bruh this sounds exactly the same
3130,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,I miss the bear.from the Shining😇
3131,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"ive never listened to taylor why is this in my recommended

-i dont hate taylor! i found it funny"
3132,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,"Aren't they all ""Taylors Version""???? Am I missing something?"
3133,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Weeeeeeeeeee!!! Are never ever ever ever getting back togheter. 😘
3134,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,The nostalgic memories starts on flashing back when the first beat drops I'M SCREAMING
3135,Taylor Swift - We Are Never Ever... (Taylor's Version) (Lyric Video) - YouTube,Lol. The key of awesomes parody reminds me a lot of this lol
